,Date Range,Product Name,SKU,Category,Quantity,Start Date,Quantity Change %,4 Week Average Quantity,4 Week Avg % Change,UPC,Price Change %,modifiedUPC,Dollar Change
153183,4/4/2024 to 4/10/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,150.0,2024-04-04,0.9736842105263157,116.0,6.912442396313367,3120028127,0.0,0003120028127,0.0
153184,4/11/2024 to 4/17/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,148.0,2024-04-11,-0.013333333333333308,122.25,5.3879310344827624,3120028127,0.0,0003120028127,0.0
153185,4/18/2024 to 4/24/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,115.0,2024-04-18,-0.22297297297297303,122.25,0.0,3120028127,0.0,0003120028127,0.0
153186,4/25/2024 to 5/1/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,86.0,2024-04-25,-0.25217391304347825,124.75,2.0449897750511203,3120028127,0.0,0003120028127,0.0
153187,5/2/2024 to 5/8/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,110.0,2024-05-02,0.2790697674418605,114.75,-8.016032064128254,3120028127,0.0,0003120028127,0.0
153188,5/9/2024 to 5/15/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,132.0,2024-05-09,0.19999999999999996,110.75,-3.4858387799564294,3120028127,0.0,0003120028127,0.0
153189,5/16/2024 to 5/22/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,135.0,2024-05-16,0.022727272727272707,115.75,4.514672686230248,3120028127,9.295774647887335,0003120028127,0.33000000000000007
153205,3/7/2024 to 3/13/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,16.0,2024-03-07,,16.0,,3120034227,,0003120034227,
153206,3/14/2024 to 3/20/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,16.0,2024-03-14,0.0,16.0,0.0,3120034227,0.0,0003120034227,0.0
153207,3/21/2024 to 3/27/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,20.0,2024-03-21,0.25,17.333333333333332,8.333333333333325,3120034227,0.0,0003120034227,0.0
153208,3/28/2024 to 4/3/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,22.0,2024-03-28,0.10000000000000009,18.5,6.730769230769229,3120034227,0.0,0003120034227,0.0
153209,4/4/2024 to 4/10/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,20.0,2024-04-04,-0.09090909090909094,19.5,5.405405405405395,3120034227,0.0,0003120034227,0.0
153210,4/11/2024 to 4/17/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,28.0,2024-04-11,0.3999999999999999,22.5,15.384615384615374,3120034227,0.0,0003120034227,0.0
153211,4/18/2024 to 4/24/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,21.0,2024-04-18,-0.25,22.75,1.1111111111111072,3120034227,0.0,0003120034227,0.0
153212,4/25/2024 to 5/1/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,18.0,2024-04-25,-0.1428571428571429,21.75,-4.395604395604391,3120034227,0.0,0003120034227,0.0
153213,5/2/2024 to 5/8/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,31.0,2024-05-02,0.7222222222222223,24.5,12.643678160919535,3120034227,0.0,0003120034227,0.0
153214,5/9/2024 to 5/15/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,27.0,2024-05-09,-0.12903225806451613,24.25,-1.0204081632653073,3120034227,0.0,0003120034227,0.0
153215,5/16/2024 to 5/22/2024,OCEAN SPRAY LIGHT CRANBERRY 64 OZ,0003120034227,JUGOS PET,24.0,2024-05-16,-0.11111111111111116,25.0,3.092783505154628,3120034227,9.295774647887335,0003120034227,0.33000000000000007
153218,3/7/2024 to 3/13/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,27.0,2024-03-07,,27.0,,3120034327,,0003120034327,
153219,3/14/2024 to 3/20/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,28.0,2024-03-14,0.03703703703703698,27.5,1.85185185185186,3120034327,0.0,0003120034327,0.0
153220,3/21/2024 to 3/27/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,24.0,2024-03-21,-0.1428571428571429,26.333333333333332,-4.2424242424242475,3120034327,0.0,0003120034327,0.0
153221,3/28/2024 to 4/3/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,16.0,2024-03-28,-0.33333333333333337,23.75,-9.810126582278478,3120034327,0.0,0003120034327,0.0
153222,4/4/2024 to 4/10/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,28.0,2024-04-04,0.75,24.0,1.0526315789473717,3120034327,0.0,0003120034327,0.0
153223,4/11/2024 to 4/17/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,40.0,2024-04-11,0.4285714285714286,27.0,12.5,3120034327,0.0,0003120034327,0.0
153224,4/18/2024 to 4/24/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,32.0,2024-04-18,-0.19999999999999996,29.0,7.407407407407418,3120034327,0.0,0003120034327,0.0
153225,4/25/2024 to 5/1/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,25.0,2024-04-25,-0.21875,31.25,7.758620689655182,3120034327,0.0,0003120034327,0.0
153226,5/2/2024 to 5/8/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,27.0,2024-05-02,0.08000000000000007,31.0,-0.8000000000000007,3120034327,0.0,0003120034327,0.0
153227,5/9/2024 to 5/15/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,18.0,2024-05-09,-0.33333333333333337,25.5,-17.741935483870964,3120034327,0.0,0003120034327,0.0
153228,5/16/2024 to 5/22/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,43.0,2024-05-16,1.3888888888888888,28.25,10.784313725490202,3120034327,9.295774647887335,0003120034327,0.33000000000000007
238836,3/7/2024 to 3/13/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,141.0,2024-03-07,,141.0,,4180020199,,0004180020199,
238837,3/14/2024 to 3/20/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,246.0,2024-03-14,0.7446808510638299,193.5,37.23404255319149,4180020199,0.0,0004180020199,0.0
238838,3/21/2024 to 3/27/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,259.0,2024-03-21,0.05284552845528445,215.33333333333334,11.283376399655465,4180020199,0.0,0004180020199,0.0
238839,3/28/2024 to 4/3/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,62.0,2024-03-28,-0.7606177606177607,177.0,-17.801857585139324,4180020199,0.0,0004180020199,0.0
238840,4/4/2024 to 4/10/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,111.0,2024-04-04,0.7903225806451613,169.5,-4.23728813559322,4180020199,0.0,0004180020199,0.0
238841,4/11/2024 to 4/17/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,137.0,2024-04-11,0.23423423423423428,142.25,-16.07669616519174,4180020199,0.0,0004180020199,0.0
238842,4/18/2024 to 4/24/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,113.0,2024-04-18,-0.17518248175182483,105.75,-25.65905096660809,4180020199,0.0,0004180020199,0.0
238843,4/25/2024 to 5/1/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,73.0,2024-04-25,-0.35398230088495575,108.5,2.6004728132387633,4180020199,0.0,0004180020199,0.0
238844,5/2/2024 to 5/8/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,187.0,2024-05-02,1.5616438356164384,127.5,17.51152073732718,4180020199,0.0,0004180020199,0.0
238845,5/9/2024 to 5/15/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,180.0,2024-05-09,-0.03743315508021394,138.25,8.4313725490196,4180020199,0.0,0004180020199,0.0
238846,5/16/2024 to 5/22/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,126.0,2024-05-16,-0.30000000000000004,141.5,2.350813743218816,4180020199,21.449275362318843,0004180020199,0.7400000000000002
238862,3/7/2024 to 3/13/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,273.0,2024-03-07,,273.0,,4180020750,,0004180020750,
238863,3/14/2024 to 3/20/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,364.0,2024-03-14,0.33333333333333326,318.5,16.666666666666675,4180020750,0.0,0004180020750,0.0
238864,3/21/2024 to 3/27/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,311.0,2024-03-21,-0.14560439560439564,316.0,-0.7849293563579329,4180020750,0.0,0004180020750,0.0
238865,3/28/2024 to 4/3/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,235.0,2024-03-28,-0.24437299035369775,295.75,-6.408227848101267,4180020750,0.0,0004180020750,0.0
238866,4/4/2024 to 4/10/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,323.0,2024-04-04,0.3744680851063831,308.25,4.2265426880811585,4180020750,0.0,0004180020750,0.0
238867,4/11/2024 to 4/17/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,363.0,2024-04-11,0.1238390092879258,308.0,-0.08110300081103361,4180020750,0.0,0004180020750,0.0
238868,4/18/2024 to 4/24/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,499.0,2024-04-18,0.3746556473829201,355.0,15.259740259740262,4180020750,0.0,0004180020750,0.0
238869,4/25/2024 to 5/1/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,370.0,2024-04-25,-0.2585170340681363,388.75,9.507042253521124,4180020750,0.0,0004180020750,0.0
238870,5/2/2024 to 5/8/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,295.0,2024-05-02,-0.20270270270270274,381.75,-1.8006430868167222,4180020750,0.0,0004180020750,0.0
238871,5/9/2024 to 5/15/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,294.0,2024-05-09,-0.003389830508474523,364.5,-4.518664047151278,4180020750,0.0,0004180020750,0.0
238872,5/16/2024 to 5/22/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,347.0,2024-05-16,0.1802721088435375,326.5,-10.42524005486969,4180020750,0.0,0004180020750,0.0
238966,3/7/2024 to 3/13/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,93.0,2024-03-07,,93.0,,4180022700,,0004180022700,
238967,3/14/2024 to 3/20/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,107.0,2024-03-14,0.15053763440860224,100.0,7.526881720430101,4180022700,0.0,0004180022700,0.0
238968,3/21/2024 to 3/27/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,83.0,2024-03-21,-0.22429906542056077,94.33333333333333,-5.666666666666675,4180022700,0.0,0004180022700,0.0
238969,3/28/2024 to 4/3/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,81.0,2024-03-28,-0.02409638554216864,91.0,-3.5335689045936314,4180022700,0.0,0004180022700,0.0
238970,4/4/2024 to 4/10/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,84.0,2024-04-04,0.03703703703703698,88.75,-2.472527472527475,4180022700,0.0,0004180022700,0.0
238971,4/11/2024 to 4/17/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,100.0,2024-04-11,0.19047619047619047,87.0,-1.9718309859154903,4180022700,0.0,0004180022700,0.0
238972,4/18/2024 to 4/24/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,182.0,2024-04-18,0.8200000000000001,111.75,28.44827586206897,4180022700,0.0,0004180022700,0.0
238973,4/25/2024 to 5/1/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,145.0,2024-04-25,-0.20329670329670335,127.75,14.317673378076057,4180022700,0.0,0004180022700,0.0
238974,5/2/2024 to 5/8/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,65.0,2024-05-02,-0.5517241379310345,123.0,-3.718199608610573,4180022700,0.0,0004180022700,0.0
238975,5/9/2024 to 5/15/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,94.0,2024-05-09,0.4461538461538461,121.5,-1.2195121951219523,4180022700,0.0,0004180022700,0.0
238976,5/16/2024 to 5/22/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,88.0,2024-05-16,-0.06382978723404253,98.0,-19.34156378600823,4180022700,0.0,0004180022700,0.0
239148,3/7/2024 to 3/13/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,741.0,2024-03-07,,741.0,,4180035400,,0004180035400,
239149,3/14/2024 to 3/20/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,883.0,2024-03-14,0.19163292847503377,812.0,9.581646423751678,4180035400,0.0,0004180035400,0.0
239150,3/21/2024 to 3/27/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,848.0,2024-03-21,-0.03963759909399778,824.0,1.4778325123152802,4180035400,0.0,0004180035400,0.0
239151,3/28/2024 to 4/3/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,497.0,2024-03-28,-0.4139150943396226,742.25,-9.921116504854366,4180035400,0.0,0004180035400,0.0
239152,4/4/2024 to 4/10/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,827.0,2024-04-04,0.663983903420523,763.75,2.8965981812058006,4180035400,0.0,0004180035400,0.0
239153,4/11/2024 to 4/17/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,807.0,2024-04-11,-0.024183796856106388,744.75,-2.487725040916533,4180035400,0.0,0004180035400,0.0
239154,4/18/2024 to 4/24/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,894.0,2024-04-18,0.10780669144981414,756.25,1.5441423296408185,4180035400,0.0,0004180035400,0.0
239155,4/25/2024 to 5/1/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,625.0,2024-04-25,-0.30089485458612975,788.25,4.231404958677687,4180035400,0.0,0004180035400,0.0
239156,5/2/2024 to 5/8/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,797.0,2024-05-02,0.2751999999999999,780.75,-0.9514747859181716,4180035400,0.0,0004180035400,0.0
239157,5/9/2024 to 5/15/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,721.0,2024-05-09,-0.09535759096612295,759.25,-2.753762407941085,4180035400,0.0,0004180035400,0.0
239158,5/16/2024 to 5/22/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,1061.0,2024-05-16,0.47156726768377255,801.0,5.498847546921315,4180035400,0.0,0004180035400,0.0
248638,3/7/2024 to 3/13/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,106.0,2024-03-07,,106.0,,4400002027,,0004400002027,
248639,3/14/2024 to 3/20/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,152.0,2024-03-14,0.4339622641509433,129.0,21.698113207547177,4400002027,0.0,0004400002027,0.0
248640,3/21/2024 to 3/27/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,61.0,2024-03-21,-0.5986842105263157,106.33333333333333,-17.57105943152455,4400002027,0.0,0004400002027,0.0
248641,3/28/2024 to 4/3/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,57.0,2024-03-28,-0.06557377049180324,94.0,-11.598746081504697,4400002027,0.0,0004400002027,0.0
248642,4/4/2024 to 4/10/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,282.0,2024-04-04,3.947368421052632,138.0,46.808510638297875,4400002027,0.0,0004400002027,0.0
248643,4/11/2024 to 4/17/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,286.0,2024-04-11,0.014184397163120588,171.5,24.27536231884058,4400002027,0.0,0004400002027,0.0
248644,4/18/2024 to 4/24/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,196.0,2024-04-18,-0.3146853146853147,205.25,19.67930029154519,4400002027,0.0,0004400002027,0.0
248645,4/25/2024 to 5/1/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,162.0,2024-04-25,-0.173469387755102,231.5,12.78928136419002,4400002027,0.0,0004400002027,0.0
248646,5/2/2024 to 5/8/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,239.0,2024-05-02,0.47530864197530853,220.75,-4.643628509719222,4400002027,0.0,0004400002027,0.0
248647,5/9/2024 to 5/15/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,273.0,2024-05-09,0.14225941422594146,217.5,-1.4722536806342057,4400002027,0.0,0004400002027,0.0
248648,5/16/2024 to 5/22/2024,NABISCO CHIP AHOY MINI S SERVE 12 PK,0004400002027,GALLETAS,152.0,2024-05-16,-0.4432234432234432,206.5,-5.057471264367819,4400002027,5.825242718446599,0004400002027,0.2999999999999998
248651,3/7/2024 to 3/13/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,257.0,2024-03-07,,257.0,,4400002028,,0004400002028,
248652,3/14/2024 to 3/20/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,503.0,2024-03-14,0.9571984435797665,380.0,47.859922178988334,4400002028,0.0,0004400002028,0.0
248653,3/21/2024 to 3/27/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,310.0,2024-03-21,-0.3836978131212724,356.6666666666667,-6.140350877192979,4400002028,0.0,0004400002028,0.0
248654,3/28/2024 to 4/3/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,129.0,2024-03-28,-0.5838709677419355,299.75,-15.957943925233653,4400002028,0.0,0004400002028,0.0
248655,4/4/2024 to 4/10/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,415.0,2024-04-04,2.2170542635658914,339.25,13.177648040033363,4400002028,0.0,0004400002028,0.0
248656,4/11/2024 to 4/17/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,398.0,2024-04-11,-0.04096385542168679,313.0,-7.737656595431098,4400002028,0.0,0004400002028,0.0
248657,4/18/2024 to 4/24/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,217.0,2024-04-18,-0.4547738693467337,289.75,-7.428115015974446,4400002028,0.0,0004400002028,0.0
248658,4/25/2024 to 5/1/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,146.0,2024-04-25,-0.3271889400921659,294.0,1.4667817083692913,4400002028,0.0,0004400002028,0.0
248659,5/2/2024 to 5/8/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,238.0,2024-05-02,0.6301369863013699,249.75,-15.051020408163263,4400002028,0.0,0004400002028,0.0
248660,5/9/2024 to 5/15/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,321.0,2024-05-09,0.3487394957983194,230.5,-7.707707707707712,4400002028,0.0,0004400002028,0.0
248661,5/16/2024 to 5/22/2024,OREO MINI SINGLE SERVE 12 PK,0004400002028,GALLETAS,159.0,2024-05-16,-0.5046728971962617,216.0,-6.290672451193058,4400002028,5.825242718446599,0004400002028,0.2999999999999998
248911,3/7/2024 to 3/13/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,818.0,2024-03-07,,818.0,,4400003111,,0004400003111,
248912,3/14/2024 to 3/20/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,1084.0,2024-03-14,0.3251833740831296,951.0,16.25916870415649,4400003111,0.0,0004400003111,0.0
248913,3/21/2024 to 3/27/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,990.0,2024-03-21,-0.08671586715867163,964.0,1.3669821240799074,4400003111,0.0,0004400003111,0.0
248914,3/28/2024 to 4/3/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,525.0,2024-03-28,-0.4696969696969697,854.25,-11.384854771784237,4400003111,0.0,0004400003111,0.0
248915,4/4/2024 to 4/10/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,933.0,2024-04-04,0.7771428571428571,883.0,3.365525314603457,4400003111,0.0,0004400003111,0.0
248916,4/11/2024 to 4/17/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,935.0,2024-04-11,0.002143622722400762,845.75,-4.218573046432617,4400003111,0.0,0004400003111,0.0
248917,4/18/2024 to 4/24/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,911.0,2024-04-18,-0.025668449197860932,826.0,-2.335205438959509,4400003111,0.0,0004400003111,0.0
248918,4/25/2024 to 5/1/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,622.0,2024-04-25,-0.31723380900109766,850.25,2.9358353510895885,4400003111,0.0,0004400003111,0.0
248919,5/2/2024 to 5/8/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,1002.0,2024-05-02,0.6109324758842443,867.5,2.0288150543957606,4400003111,0.0,0004400003111,0.0
248920,5/9/2024 to 5/15/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,1058.0,2024-05-09,0.055888223552894134,898.25,3.5446685878962603,4400003111,0.0,0004400003111,0.0
248921,5/16/2024 to 5/22/2024,RITZ CRACKERS 13.7 OZ,0004400003111,GALLETAS,818.0,2024-05-16,-0.22684310018903586,875.0,-2.5883662677428365,4400003111,10.7936507936508,0004400003111,0.3400000000000003
249002,3/7/2024 to 3/13/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,20.0,2024-03-07,,20.0,,4400003128,,0004400003128,
249003,3/14/2024 to 3/20/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,33.0,2024-03-14,0.6499999999999999,26.5,32.49999999999999,4400003128,0.0,0004400003128,0.0
249004,3/21/2024 to 3/27/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,45.0,2024-03-21,0.36363636363636354,32.666666666666664,23.27044025157232,4400003128,0.0,0004400003128,0.0
249005,3/28/2024 to 4/3/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,24.0,2024-03-28,-0.4666666666666667,30.5,-6.632653061224481,4400003128,0.0,0004400003128,0.0
249006,4/4/2024 to 4/10/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,31.0,2024-04-04,0.29166666666666674,33.25,9.016393442622949,4400003128,0.0,0004400003128,0.0
249007,4/11/2024 to 4/17/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,54.0,2024-04-11,0.7419354838709677,38.5,15.789473684210531,4400003128,0.0,0004400003128,0.0
249008,4/18/2024 to 4/24/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,38.0,2024-04-18,-0.2962962962962963,36.75,-4.545454545454541,4400003128,0.0,0004400003128,0.0
249009,4/25/2024 to 5/1/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,22.0,2024-04-25,-0.42105263157894735,36.25,-1.3605442176870763,4400003128,0.0,0004400003128,0.0
249010,5/2/2024 to 5/8/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,32.0,2024-05-02,0.4545454545454546,36.5,0.6896551724137945,4400003128,0.0,0004400003128,0.0
249011,5/9/2024 to 5/15/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,33.0,2024-05-09,0.03125,31.25,-14.383561643835618,4400003128,0.0,0004400003128,0.0
249012,5/16/2024 to 5/22/2024,NILLA MINI WAFERS SINGLE SERVE 12 CT,0004400003128,GALLETAS,22.0,2024-05-16,-0.33333333333333337,27.25,-12.8,4400003128,5.825242718446599,0004400003128,0.2999999999999998
249093,3/7/2024 to 3/13/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,545.0,2024-03-07,,545.0,,4400003219,,0004400003219,
249094,3/14/2024 to 3/20/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,279.0,2024-03-14,-0.48807339449541287,412.0,-24.403669724770637,4400003219,0.0,0004400003219,0.0
249095,3/21/2024 to 3/27/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,264.0,2024-03-21,-0.053763440860215006,362.6666666666667,-11.97411003236245,4400003219,0.0,0004400003219,0.0
249096,3/28/2024 to 4/3/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,379.0,2024-03-28,0.43560606060606055,366.75,1.1259191176470562,4400003219,0.0,0004400003219,0.0
249097,4/4/2024 to 4/10/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,477.0,2024-04-04,0.25857519788918215,349.75,-4.6353101567825465,4400003219,0.0,0004400003219,0.0
249098,4/11/2024 to 4/17/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,472.0,2024-04-11,-0.010482180293501009,398.0,13.795568263045022,4400003219,0.0,0004400003219,0.0
249099,4/18/2024 to 4/24/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,263.0,2024-04-18,-0.44279661016949157,397.75,-0.06281407035175768,4400003219,0.0,0004400003219,0.0
249100,4/25/2024 to 5/1/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,179.0,2024-04-25,-0.31939163498098855,347.75,-12.570710245128847,4400003219,0.0,0004400003219,0.0
249101,5/2/2024 to 5/8/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,476.0,2024-05-02,1.6592178770949721,347.5,-0.07189072609633529,4400003219,0.0,0004400003219,0.0
